id,split,label,base_pie,tsne_x,tsne_y
2_lit_1,unseen,0,איבד את הראש,50.697544,8.942496
2_lit_2,unseen,0,איבד את הראש,50.702835,8.873592
2_lit_3,unseen,0,איבד את הראש,31.767744,-3.7703547
2_lit_4,unseen,0,איבד את הראש,36.221382,-3.760343
2_lit_5,unseen,0,איבד את הראש,36.297596,-3.3335435
2_lit_6,unseen,0,איבד את הראש,36.133938,-2.2202728
2_lit_7,unseen,0,איבד את הראש,41.132072,-5.098329
2_lit_8,unseen,0,איבד את הראש,45.74376,-5.055311
2_lit_9,unseen,0,איבד את הראש,44.339916,-5.3001027
2_lit_10,unseen,0,איבד את הראש,45.50174,-5.473094
2_lit_11,unseen,0,איבד את הראש,43.55242,-5.4941683
2_lit_12,unseen,0,איבד את הראש,41.646732,-5.319298
2_lit_13,unseen,0,איבד את הראש,46.23093,-5.6276445
2_lit_14,unseen,0,איבד את הראש,44.97604,-5.4217544
2_lit_15,unseen,0,איבד את הראש,41.96142,-6.928401
2_lit_16,unseen,0,איבד את הראש,41.483185,-6.4014473
2_lit_17,unseen,0,איבד את הראש,42.13228,-5.9891205
2_lit_18,unseen,0,איבד את הראש,41.542404,-7.303238
2_lit_19,unseen,0,איבד את הראש,41.902542,-7.742381
2_lit_20,unseen,0,איבד את הראש,43.314346,-6.039065
2_lit_21,unseen,0,איבד את הראש,45.607765,-6.8248177
2_lit_22,unseen,0,איבד את הראש,44.36767,-1.2795516
2_lit_23,unseen,0,איבד את הראש,34.775444,-5.7681265
2_lit_24,unseen,0,איבד את הראש,39.606434,-4.9579744
2_lit_25,unseen,0,איבד את הראש,34.657753,-1.5540315
2_lit_26,unseen,0,איבד את הראש,39.25415,-5.0063224
2_lit_27,unseen,0,איבד את הראש,33.362312,-7.0755024
2_lit_28,unseen,0,איבד את הראש,34.456562,-7.322522
2_lit_29,unseen,0,איבד את הראש,33.96317,-5.2189817
2_lit_30,unseen,0,איבד את הראש,34.700638,-4.819008
2_lit_31,unseen,0,איבד את הראש,33.87833,-5.1564384
2_lit_32,unseen,0,איבד את הראש,39.30229,-5.6540437
2_lit_33,unseen,0,איבד את הראש,38.17107,-6.442475
2_lit_34,unseen,0,איבד את הראש,40.043472,-4.590147
2_lit_35,unseen,0,איבד את הראש,40.517403,-5.48362
2_lit_36,unseen,0,איבד את הראש,41.35097,-4.18567
2_lit_37,unseen,0,איבד את הראש,37.10853,-3.4399712
2_lit_38,unseen,0,איבד את הראש,37.539642,-5.7540965
2_lit_39,unseen,0,איבד את הראש,34.5977,-6.1745334
2_lit_40,unseen,0,איבד את הראש,35.32872,-5.52446
2_fig_1,unseen,1,איבד את הראש,-47.257626,1.0790237
2_fig_2,unseen,1,איבד את הראש,-41.09737,-7.5380263
2_fig_3,unseen,1,איבד את הראש,-18.239391,-16.43656
2_fig_4,unseen,1,איבד את הראש,-17.276836,-5.652107
2_fig_5,unseen,1,איבד את הראש,-18.286634,-8.208449
2_fig_6,unseen,1,איבד את הראש,-35.666485,9.826708
2_fig_7,unseen,1,איבד את הראש,-48.816925,0.3940976
2_fig_8,unseen,1,איבד את הראש,24.055424,11.587348
2_fig_9,unseen,1,איבד את הראש,-18.438675,0.913342
2_fig_10,unseen,1,איבד את הראש,-45.50237,-1.6342392
2_fig_11,unseen,1,איבד את הראש,-46.32644,-2.0901399
2_fig_12,unseen,1,איבד את הראש,-43.765892,-1.8775498
2_fig_13,unseen,1,איבד את הראש,-46.094547,1.3630556
2_fig_14,unseen,1,איבד את הראש,-46.64122,0.8830123
2_fig_15,unseen,1,איבד את הראש,-46.196304,3.091864
2_fig_16,unseen,1,איבד את הראש,16.703495,0.20871198
2_fig_17,unseen,1,איבד את הראש,-47.123684,0.28898826
2_fig_18,unseen,1,איבד את הראש,-45.519993,-1.1289932
2_fig_19,unseen,1,איבד את הראש,-16.798172,1.5316817
2_fig_20,unseen,1,איבד את הראש,-41.6093,-0.10962869
2_fig_21,unseen,1,איבד את הראש,-40.01732,0.9544272
2_fig_22,unseen,1,איבד את הראש,-41.736996,-0.08336939
2_fig_23,unseen,1,איבד את הראש,-43.854347,0.8035507
2_fig_24,unseen,1,איבד את הראש,-44.206688,3.3011444
2_fig_25,unseen,1,איבד את הראש,-43.770924,2.007242
2_fig_26,unseen,1,איבד את הראש,-43.35016,2.328885
2_fig_27,unseen,1,איבד את הראש,-42.28757,3.327525
2_fig_28,unseen,1,איבד את הראש,-42.545853,3.3154001
2_fig_29,unseen,1,איבד את הראש,-43.0149,1.6836512
2_fig_30,unseen,1,איבד את הראש,-41.448242,-0.51308596
2_fig_31,unseen,1,איבד את הראש,-3.503692,4.922217
2_fig_32,unseen,1,איבד את הראש,-40.182228,3.3981962
2_fig_33,unseen,1,איבד את הראש,-50.9236,-0.4221142
2_fig_34,unseen,1,איבד את הראש,-51.051212,-0.4483045
2_fig_35,unseen,1,איבד את הראש,-48.688812,1.0780119
2_fig_36,unseen,1,איבד את הראש,-34.784348,18.448957
2_fig_37,unseen,1,איבד את הראש,-35.586033,17.016325
2_fig_38,unseen,1,איבד את הראש,-42.585785,4.530043
2_fig_39,unseen,1,איבד את הראש,-6.492498,3.792108
2_fig_40,unseen,1,איבד את הראש,-35.972794,9.8367605
19_lit_1,unseen,0,חצה קו אדום,21.396967,10.897544
19_lit_2,unseen,0,חצה קו אדום,21.627424,10.457637
19_lit_3,unseen,0,חצה קו אדום,18.225784,8.098538
19_lit_4,unseen,0,חצה קו אדום,18.858576,8.180977
19_lit_5,unseen,0,חצה קו אדום,21.975544,2.7390783
19_lit_6,unseen,0,חצה קו אדום,20.379606,10.5803
19_lit_7,unseen,0,חצה קו אדום,27.351765,7.812967
19_lit_8,unseen,0,חצה קו אדום,23.545021,6.3110275
19_lit_9,unseen,0,חצה קו אדום,-0.2957827,4.612643
19_lit_10,unseen,0,חצה קו אדום,24.120686,7.2484746
19_lit_11,unseen,0,חצה קו אדום,22.010853,8.145941
19_lit_12,unseen,0,חצה קו אדום,21.207811,8.19728
19_lit_13,unseen,0,חצה קו אדום,25.709074,6.4217424
19_lit_14,unseen,0,חצה קו אדום,23.61212,2.5781248
19_lit_15,unseen,0,חצה קו אדום,22.992699,7.490125
19_lit_16,unseen,0,חצה קו אדום,54.19594,-2.7123485
19_lit_17,unseen,0,חצה קו אדום,52.723778,-4.5157495
19_lit_18,unseen,0,חצה קו אדום,22.57597,9.026257
19_lit_19,unseen,0,חצה קו אדום,42.880684,4.2805567
19_lit_20,unseen,0,חצה קו אדום,26.94689,7.2978005
19_lit_21,unseen,0,חצה קו אדום,-2.5289502,3.4993355
19_lit_22,unseen,0,חצה קו אדום,-3.2529068,3.6862257
19_lit_23,unseen,0,חצה קו אדום,23.988277,6.2267075
19_lit_24,unseen,0,חצה קו אדום,20.806017,3.6552715
19_lit_25,unseen,0,חצה קו אדום,21.18377,3.858166
19_lit_26,unseen,0,חצה קו אדום,52.81888,-3.8846912
19_lit_27,unseen,0,חצה קו אדום,46.039993,-9.116642
19_lit_28,unseen,0,חצה קו אדום,25.021578,8.69105
19_lit_29,unseen,0,חצה קו אדום,23.851902,8.908085
19_lit_30,unseen,0,חצה קו אדום,23.286932,8.14883
19_lit_31,unseen,0,חצה קו אדום,20.817532,9.619279
19_lit_32,unseen,0,חצה קו אדום,20.950962,10.113107
19_lit_33,unseen,0,חצה קו אדום,52.967648,-3.1650133
19_lit_34,unseen,0,חצה קו אדום,22.004633,9.194032
19_lit_35,unseen,0,חצה קו אדום,20.96168,6.5049562
19_lit_36,unseen,0,חצה קו אדום,49.556614,-3.6095505
19_lit_37,unseen,0,חצה קו אדום,27.329489,6.739478
19_lit_38,unseen,0,חצה קו אדום,49.611763,1.2071021
19_lit_39,unseen,0,חצה קו אדום,48.8631,-0.89789915
19_lit_40,unseen,0,חצה קו אדום,21.811647,4.4082446
19_fig_1,unseen,1,חצה קו אדום,-11.524418,-12.214793
19_fig_2,unseen,1,חצה קו אדום,-16.473871,-21.462029
19_fig_3,unseen,1,חצה קו אדום,-14.958604,-21.433582
19_fig_4,unseen,1,חצה קו אדום,-14.691711,-11.268429
19_fig_5,unseen,1,חצה קו אדום,-14.294814,-11.191985
19_fig_6,unseen,1,חצה קו אדום,-13.710212,-11.063359
19_fig_7,unseen,1,חצה קו אדום,-12.688472,-10.221213
19_fig_8,unseen,1,חצה קו אדום,-12.730502,-10.60334
19_fig_9,unseen,1,חצה קו אדום,-15.233124,-11.058302
19_fig_10,unseen,1,חצה קו אדום,-45.410564,8.622798
19_fig_11,unseen,1,חצה קו אדום,-17.373114,-10.91125
19_fig_12,unseen,1,חצה קו אדום,-39.439373,10.581485
19_fig_13,unseen,1,חצה קו אדום,-42.519253,12.160165
19_fig_14,unseen,1,חצה קו אדום,-42.115356,11.599615
19_fig_15,unseen,1,חצה קו אדום,-44.336407,8.211005
19_fig_16,unseen,1,חצה קו אדום,-44.692413,-3.7870538
19_fig_17,unseen,1,חצה קו אדום,-45.724182,8.571283
19_fig_18,unseen,1,חצה קו אדום,-43.14013,10.185145
19_fig_19,unseen,1,חצה קו אדום,-42.442795,8.133289
19_fig_20,unseen,1,חצה קו אדום,-42.521286,8.588488
19_fig_21,unseen,1,חצה קו אדום,-42.46883,8.306721
19_fig_22,unseen,1,חצה קו אדום,-32.853634,0.56794375
19_fig_23,unseen,1,חצה קו אדום,-31.19158,1.9803525
19_fig_24,unseen,1,חצה קו אדום,-45.945156,9.7064085
19_fig_25,unseen,1,חצה קו אדום,-44.4762,9.911316
19_fig_26,unseen,1,חצה קו אדום,-43.06237,10.119169
19_fig_27,unseen,1,חצה קו אדום,-46.078766,8.56516
19_fig_28,unseen,1,חצה קו אדום,-46.93092,7.8470263
19_fig_29,unseen,1,חצה קו אדום,-3.2196214,2.2994928
19_fig_30,unseen,1,חצה קו אדום,-46.382336,9.028544
19_fig_31,unseen,1,חצה קו אדום,-43.039318,12.085312
19_fig_32,unseen,1,חצה קו אדום,-38.71559,12.7305
19_fig_33,unseen,1,חצה קו אדום,-37.53417,14.409248
19_fig_34,unseen,1,חצה קו אדום,-34.907642,13.9251375
19_fig_35,unseen,1,חצה קו אדום,-35.82404,12.587747
19_fig_36,unseen,1,חצה קו אדום,-36.476242,13.657642
19_fig_37,unseen,1,חצה קו אדום,-38.236294,14.593485
19_fig_38,unseen,1,חצה קו אדום,-38.217022,14.26077
19_fig_39,unseen,1,חצה קו אדום,-36.08071,13.885371
19_fig_40,unseen,1,חצה קו אדום,-37.872025,13.298431
20_lit_1,unseen,0,חתך פינה,32.33648,18.473207
20_lit_2,unseen,0,חתך פינה,50.12083,-1.988456
20_lit_3,unseen,0,חתך פינה,35.243637,16.560442
20_lit_4,unseen,0,חתך פינה,-2.1793196,0.071903385
20_lit_5,unseen,0,חתך פינה,33.638554,-12.04826
20_lit_6,unseen,0,חתך פינה,32.14109,14.349175
20_lit_7,unseen,0,חתך פינה,29.303715,17.717262
20_lit_8,unseen,0,חתך פינה,34.457577,0.9545634
20_lit_9,unseen,0,חתך פינה,34.25173,16.407427
20_lit_10,unseen,0,חתך פינה,5.817418,5.0822015
20_lit_11,unseen,0,חתך פינה,41.21231,1.1093771
20_lit_12,unseen,0,חתך פינה,29.767666,17.496574
20_lit_13,unseen,0,חתך פינה,51.915264,-1.3962896
20_lit_14,unseen,0,חתך פינה,49.986908,-1.6652763
20_lit_15,unseen,0,חתך פינה,49.84248,3.9784787
20_lit_16,unseen,0,חתך פינה,49.356564,-1.4818418
20_lit_17,unseen,0,חתך פינה,35.825474,13.099384
20_lit_18,unseen,0,חתך פינה,51.35307,-6.0656176
20_lit_19,unseen,0,חתך פינה,50.82148,-7.4672513
20_lit_20,unseen,0,חתך פינה,55.21851,-2.1586306
20_lit_21,unseen,0,חתך פינה,50.102985,-1.5045257
20_lit_22,unseen,0,חתך פינה,50.940018,-4.069526
20_lit_23,unseen,0,חתך פינה,33.84343,17.23329
20_lit_24,unseen,0,חתך פינה,49.18487,-2.0379472
20_lit_25,unseen,0,חתך פינה,51.905674,-6.503987
20_lit_26,unseen,0,חתך פינה,50.867798,-6.8650436
20_lit_27,unseen,0,חתך פינה,49.78076,-6.932503
20_lit_28,unseen,0,חתך פינה,51.55518,-6.944936
20_lit_29,unseen,0,חתך פינה,28.264893,15.256796
20_lit_30,unseen,0,חתך פינה,35.479324,15.838508
20_lit_31,unseen,0,חתך פינה,31.734692,16.181906
20_lit_32,unseen,0,חתך פינה,35.4102,14.222044
20_lit_33,unseen,0,חתך פינה,46.83389,1.3649411
20_lit_34,unseen,0,חתך פינה,32.685406,16.321756
20_lit_35,unseen,0,חתך פינה,32.624596,15.369931
20_lit_36,unseen,0,חתך פינה,33.42206,17.220272
20_lit_37,unseen,0,חתך פינה,53.94688,-6.7219644
20_lit_38,unseen,0,חתך פינה,32.446247,18.376392
20_lit_39,unseen,0,חתך פינה,50.171886,-6.4344997
20_lit_40,unseen,0,חתך פינה,50.999878,-4.886841
20_fig_1,unseen,1,חתך פינה,-13.9527,-3.7811322
20_fig_2,unseen,1,חתך פינה,-7.696014,-4.406595
20_fig_3,unseen,1,חתך פינה,-18.862782,-15.910923
20_fig_4,unseen,1,חתך פינה,-9.810231,-6.282391
20_fig_5,unseen,1,חתך פינה,-15.323158,-12.2065325
20_fig_6,unseen,1,חתך פינה,-8.939885,-3.9836664
20_fig_7,unseen,1,חתך פינה,-12.889573,-17.776455
20_fig_8,unseen,1,חתך פינה,5.917356,5.104021
20_fig_9,unseen,1,חתך פינה,29.156664,18.12203
20_fig_10,unseen,1,חתך פינה,-16.224518,-2.9438205
20_fig_11,unseen,1,חתך פינה,28.269213,18.156666
20_fig_12,unseen,1,חתך פינה,28.33335,13.360261
20_fig_13,unseen,1,חתך פינה,-10.676668,-5.906128
20_fig_14,unseen,1,חתך פינה,-25.368158,-1.5204631
20_fig_15,unseen,1,חתך פינה,-20.963655,0.27319312
20_fig_16,unseen,1,חתך פינה,-22.94415,-5.300222
20_fig_17,unseen,1,חתך פינה,-30.298754,2.0605948
20_fig_18,unseen,1,חתך פינה,-30.044346,2.3878334
20_fig_19,unseen,1,חתך פינה,-11.28534,-0.06731894
20_fig_20,unseen,1,חתך פינה,-31.202562,0.14575203
20_fig_21,unseen,1,חתך פינה,-29.544308,1.8100053
20_fig_22,unseen,1,חתך פינה,-29.701368,3.8366957
20_fig_23,unseen,1,חתך פינה,-27.752525,2.968096
20_fig_24,unseen,1,חתך פינה,-12.433324,0.095505446
20_fig_25,unseen,1,חתך פינה,-12.245174,0.6503563
20_fig_26,unseen,1,חתך פינה,30.543045,16.003382
20_fig_27,unseen,1,חתך פינה,-22.095943,-4.644574
20_fig_28,unseen,1,חתך פינה,-27.21597,-3.2456489
20_fig_29,unseen,1,חתך פינה,-23.115425,-1.7312337
20_fig_30,unseen,1,חתך פינה,-25.283716,-7.1418843
20_fig_31,unseen,1,חתך פינה,-20.186361,0.58939606
20_fig_32,unseen,1,חתך פינה,-12.343154,-0.72001046
20_fig_33,unseen,1,חתך פינה,-39.48752,-10.022879
20_fig_34,unseen,1,חתך פינה,-18.810291,-1.2820543
20_fig_35,unseen,1,חתך פינה,-13.709845,-12.395697
20_fig_36,unseen,1,חתך פינה,-32.2659,8.376568
20_fig_37,unseen,1,חתך פינה,-34.885765,5.922776
20_fig_38,unseen,1,חתך פינה,-25.087294,-2.1092677
20_fig_39,unseen,1,חתך פינה,-21.582575,-4.455731
20_fig_40,unseen,1,חתך פינה,-16.36133,-21.41163
33_lit_1,unseen,0,נשאר מאחור,-3.113454,0.8386387
33_lit_2,unseen,0,נשאר מאחור,-3.0683236,-0.096147925
33_lit_3,unseen,0,נשאר מאחור,-14.360343,-15.615563
33_lit_4,unseen,0,נשאר מאחור,10.447773,5.938463
33_lit_5,unseen,0,נשאר מאחור,9.412212,5.851028
33_lit_6,unseen,0,נשאר מאחור,25.247986,5.0799155
33_lit_7,unseen,0,נשאר מאחור,25.543888,0.68706685
33_lit_8,unseen,0,נשאר מאחור,19.768692,-6.1328783
33_lit_9,unseen,0,נשאר מאחור,19.40758,-6.04665
33_lit_10,unseen,0,נשאר מאחור,18.250534,-5.5550065
33_lit_11,unseen,0,נשאר מאחור,25.651415,-4.3822994
33_lit_12,unseen,0,נשאר מאחור,24.273088,-5.8773255
33_lit_13,unseen,0,נשאר מאחור,24.503176,-2.2831492
33_lit_14,unseen,0,נשאר מאחור,1.7384406,2.4340377
33_lit_15,unseen,0,נשאר מאחור,25.339903,-5.648959
33_lit_16,unseen,0,נשאר מאחור,23.13316,4.8471932
33_lit_17,unseen,0,נשאר מאחור,36.625065,8.544486
33_lit_18,unseen,0,נשאר מאחור,42.884884,3.320458
33_lit_19,unseen,0,נשאר מאחור,22.420698,-6.14748
33_lit_20,unseen,0,נשאר מאחור,25.206898,-8.033387
33_lit_21,unseen,0,נשאר מאחור,24.917591,-5.438787
33_lit_22,unseen,0,נשאר מאחור,24.635006,-4.9108357
33_lit_23,unseen,0,נשאר מאחור,39.940086,-0.69551516
33_lit_24,unseen,0,נשאר מאחור,40.859062,-1.3750577
33_lit_25,unseen,0,נשאר מאחור,21.17043,-4.755468
33_lit_26,unseen,0,נשאר מאחור,25.55373,-4.0734506
33_lit_27,unseen,0,נשאר מאחור,20.43682,-3.9626927
33_lit_28,unseen,0,נשאר מאחור,22.049591,-6.3939657
33_lit_29,unseen,0,נשאר מאחור,25.32475,-7.523138
33_lit_30,unseen,0,נשאר מאחור,28.999102,-6.614859
33_lit_31,unseen,0,נשאר מאחור,24.205744,-2.6040332
33_lit_32,unseen,0,נשאר מאחור,20.780712,-3.9734886
33_lit_33,unseen,0,נשאר מאחור,25.562939,-6.191111
33_lit_34,unseen,0,נשאר מאחור,-21.99575,-2.1044059
33_lit_35,unseen,0,נשאר מאחור,22.780893,-0.7210002
33_lit_36,unseen,0,נשאר מאחור,23.86471,-4.543425
33_lit_37,unseen,0,נשאר מאחור,43.983616,3.4698796
33_lit_38,unseen,0,נשאר מאחור,26.548773,-4.1306686
33_lit_39,unseen,0,נשאר מאחור,22.85925,-6.397276
33_lit_40,unseen,0,נשאר מאחור,20.980095,-2.890651
33_fig_1,unseen,1,נשאר מאחור,-12.945644,-16.277975
33_fig_2,unseen,1,נשאר מאחור,-13.435331,-15.143089
33_fig_3,unseen,1,נשאר מאחור,-15.839048,-13.764923
33_fig_4,unseen,1,נשאר מאחור,-15.804046,-15.9775095
33_fig_5,unseen,1,נשאר מאחור,-16.98781,-18.015787
33_fig_6,unseen,1,נשאר מאחור,-25.06998,-11.263486
33_fig_7,unseen,1,נשאר מאחור,-19.36044,-0.69131315
33_fig_8,unseen,1,נשאר מאחור,-26.403126,-4.956719
33_fig_9,unseen,1,נשאר מאחור,-28.988197,-8.992015
33_fig_10,unseen,1,נשאר מאחור,-31.238691,-10.021405
33_fig_11,unseen,1,נשאר מאחור,-30.946959,-10.035755
33_fig_12,unseen,1,נשאר מאחור,-20.08316,2.575076
33_fig_13,unseen,1,נשאר מאחור,-30.668182,-9.031126
33_fig_14,unseen,1,נשאר מאחור,-27.58915,-7.045992
33_fig_15,unseen,1,נשאר מאחור,-31.58325,-3.638583
33_fig_16,unseen,1,נשאר מאחור,-32.390644,-1.9313986
33_fig_17,unseen,1,נשאר מאחור,-37.32141,-3.7041554
33_fig_18,unseen,1,נשאר מאחור,-36.48302,-2.675962
33_fig_19,unseen,1,נשאר מאחור,-33.169697,-10.082552
33_fig_20,unseen,1,נשאר מאחור,-34.282,-9.784115
33_fig_21,unseen,1,נשאר מאחור,-31.222895,-2.5028028
33_fig_22,unseen,1,נשאר מאחור,-23.795568,1.3376098
33_fig_23,unseen,1,נשאר מאחור,-28.021347,-10.066941
33_fig_24,unseen,1,נשאר מאחור,-28.36294,-8.689354
33_fig_25,unseen,1,נשאר מאחור,-28.990038,-11.475409
33_fig_26,unseen,1,נשאר מאחור,-30.695751,-3.4236705
33_fig_27,unseen,1,נשאר מאחור,-37.307262,-4.200816
33_fig_28,unseen,1,נשאר מאחור,-29.94443,-11.311802
33_fig_29,unseen,1,נשאר מאחור,-32.053135,-10.316381
33_fig_30,unseen,1,נשאר מאחור,-28.493853,-6.3286715
33_fig_31,unseen,1,נשאר מאחור,-27.248716,-7.0144396
33_fig_32,unseen,1,נשאר מאחור,-25.079163,-5.3827424
33_fig_33,unseen,1,נשאר מאחור,-24.54249,-3.8046496
33_fig_34,unseen,1,נשאר מאחור,-21.968645,-13.171489
33_fig_35,unseen,1,נשאר מאחור,-25.244888,-11.266927
33_fig_36,unseen,1,נשאר מאחור,-22.497368,-12.817952
33_fig_37,unseen,1,נשאר מאחור,-20.22936,-14.588683
33_fig_38,unseen,1,נשאר מאחור,-25.081314,-6.1212506
33_fig_39,unseen,1,נשאר מאחור,-14.758958,-20.622044
33_fig_40,unseen,1,נשאר מאחור,-32.805103,-1.4731206
49_lit_1,unseen,0,רץ אחרי הזנב של עצמו,33.742214,-15.093432
49_lit_2,unseen,0,רץ אחרי הזנב של עצמו,33.55016,-15.649366
49_lit_3,unseen,0,רץ אחרי הזנב של עצמו,37.097313,-18.47917
49_lit_4,unseen,0,רץ אחרי הזנב של עצמו,33.813225,-16.553495
49_lit_5,unseen,0,רץ אחרי הזנב של עצמו,34.602516,-17.51218
49_lit_6,unseen,0,רץ אחרי הזנב של עצמו,33.528763,-18.065758
49_lit_7,unseen,0,רץ אחרי הזנב של עצמו,33.736244,-14.700935
49_lit_8,unseen,0,רץ אחרי הזנב של עצמו,33.542946,-16.465382
49_lit_9,unseen,0,רץ אחרי הזנב של עצמו,35.21488,-18.50735
49_lit_10,unseen,0,רץ אחרי הזנב של עצמו,38.157867,-14.302654
49_lit_11,unseen,0,רץ אחרי הזנב של עצמו,40.961613,-13.654349
49_lit_12,unseen,0,רץ אחרי הזנב של עצמו,37.369606,6.7554684
49_lit_13,unseen,0,רץ אחרי הזנב של עצמו,36.710682,-17.512798
49_lit_14,unseen,0,רץ אחרי הזנב של עצמו,38.345757,-16.76843
49_lit_15,unseen,0,רץ אחרי הזנב של עצמו,36.99166,-15.65366
49_lit_16,unseen,0,רץ אחרי הזנב של עצמו,39.76218,-12.257999
49_lit_17,unseen,0,רץ אחרי הזנב של עצמו,32.878746,-14.283136
49_lit_18,unseen,0,רץ אחרי הזנב של עצמו,39.037212,-15.593056
49_lit_19,unseen,0,רץ אחרי הזנב של עצמו,40.43038,-16.16112
49_lit_20,unseen,0,רץ אחרי הזנב של עצמו,37.82633,-15.919603
49_lit_21,unseen,0,רץ אחרי הזנב של עצמו,38.534668,-15.715709
49_lit_22,unseen,0,רץ אחרי הזנב של עצמו,39.73359,-14.685439
49_lit_23,unseen,0,רץ אחרי הזנב של עצמו,39.245583,-14.011037
49_lit_24,unseen,0,רץ אחרי הזנב של עצמו,41.353428,-14.342106
49_lit_25,unseen,0,רץ אחרי הזנב של עצמו,37.203037,-14.909756
49_lit_26,unseen,0,רץ אחרי הזנב של עצמו,53.480145,-4.778131
49_lit_27,unseen,0,רץ אחרי הזנב של עצמו,44.95187,-12.567332
49_lit_28,unseen,0,רץ אחרי הזנב של עצמו,40.18903,-15.162737
49_lit_29,unseen,0,רץ אחרי הזנב של עצמו,39.174397,-14.782179
49_lit_30,unseen,0,רץ אחרי הזנב של עצמו,38.789597,-15.056343
49_lit_31,unseen,0,רץ אחרי הזנב של עצמו,36.797066,-16.294127
49_lit_32,unseen,0,רץ אחרי הזנב של עצמו,40.70279,-18.384459
49_lit_33,unseen,0,רץ אחרי הזנב של עצמו,2.679843,2.3299778
49_lit_34,unseen,0,רץ אחרי הזנב של עצמו,39.36641,-16.664522
49_lit_35,unseen,0,רץ אחרי הזנב של עצמו,39.571133,-16.168026
49_lit_36,unseen,0,רץ אחרי הזנב של עצמו,40.730442,-17.433706
49_lit_37,unseen,0,רץ אחרי הזנב של עצמו,30.705042,-10.182422
49_lit_38,unseen,0,רץ אחרי הזנב של עצמו,40.961662,-15.855367
49_lit_39,unseen,0,רץ אחרי הזנב של עצמו,39.71157,-15.729798
49_lit_40,unseen,0,רץ אחרי הזנב של עצמו,35.54533,-17.36403
49_fig_1,unseen,1,רץ אחרי הזנב של עצמו,-17.502764,-20.145555
49_fig_2,unseen,1,רץ אחרי הזנב של עצמו,-14.032446,-14.610378
49_fig_3,unseen,1,רץ אחרי הזנב של עצמו,-14.830239,-13.363313
49_fig_4,unseen,1,רץ אחרי הזנב של עצמו,-15.006289,-13.215761
49_fig_5,unseen,1,רץ אחרי הזנב של עצמו,-17.004229,-17.630842
49_fig_6,unseen,1,רץ אחרי הזנב של עצמו,-16.542866,-17.198828
49_fig_7,unseen,1,רץ אחרי הזנב של עצמו,-15.08715,-2.7867925
49_fig_8,unseen,1,רץ אחרי הזנב של עצמו,-35.21497,4.256839
49_fig_9,unseen,1,רץ אחרי הזנב של עצמו,-8.274212,-0.092233226
49_fig_10,unseen,1,רץ אחרי הזנב של עצמו,-34.268684,-15.491726
49_fig_11,unseen,1,רץ אחרי הזנב של עצמו,-34.28715,-15.482291
49_fig_12,unseen,1,רץ אחרי הזנב של עצמו,-1.8132111,0.8595662
49_fig_13,unseen,1,רץ אחרי הזנב של עצמו,-33.53797,-7.3894467
49_fig_14,unseen,1,רץ אחרי הזנב של עצמו,-18.864786,1.6194364
49_fig_15,unseen,1,רץ אחרי הזנב של עצמו,-17.420189,1.4844354
49_fig_16,unseen,1,רץ אחרי הזנב של עצמו,-42.787098,-4.4250927
49_fig_17,unseen,1,רץ אחרי הזנב של עצמו,-18.837927,2.4105592
49_fig_18,unseen,1,רץ אחרי הזנב של עצמו,-19.457207,1.6929337
49_fig_19,unseen,1,רץ אחרי הזנב של עצמו,-41.946117,-4.7097225
49_fig_20,unseen,1,רץ אחרי הזנב של עצמו,-28.33227,-3.8015442
49_fig_21,unseen,1,רץ אחרי הזנב של עצמו,-34.1033,-0.4505097
49_fig_22,unseen,1,רץ אחרי הזנב של עצמו,-37.328274,-5.561185
49_fig_23,unseen,1,רץ אחרי הזנב של עצמו,-40.8519,-5.8978415
49_fig_24,unseen,1,רץ אחרי הזנב של עצמו,-37.735195,-5.2832127
49_fig_25,unseen,1,רץ אחרי הזנב של עצמו,-38.713367,-4.1209073
49_fig_26,unseen,1,רץ אחרי הזנב של עצמו,-38.749542,-3.8810284
49_fig_27,unseen,1,רץ אחרי הזנב של עצמו,-38.50241,-5.3449388
49_fig_28,unseen,1,רץ אחרי הזנב של עצמו,-34.305916,-0.27259368
49_fig_29,unseen,1,רץ אחרי הזנב של עצמו,-39.402084,-5.2394233
49_fig_30,unseen,1,רץ אחרי הזנב של עצמו,-39.5312,-6.3036256
49_fig_31,unseen,1,רץ אחרי הזנב של עצמו,-39.09118,-5.502824
49_fig_32,unseen,1,רץ אחרי הזנב של עצמו,-27.944574,-3.683195
49_fig_33,unseen,1,רץ אחרי הזנב של עצמו,-30.03341,-5.215529
49_fig_34,unseen,1,רץ אחרי הזנב של עצמו,-38.65966,9.777411
49_fig_35,unseen,1,רץ אחרי הזנב של עצמו,-19.01215,-18.784613
49_fig_36,unseen,1,רץ אחרי הזנב של עצמו,-38.26625,5.1875567
49_fig_37,unseen,1,רץ אחרי הזנב של עצמו,-38.02848,5.3412766
49_fig_38,unseen,1,רץ אחרי הזנב של עצמו,-36.79693,5.707862
49_fig_39,unseen,1,רץ אחרי הזנב של עצמו,-14.115817,-17.750353
49_fig_40,unseen,1,רץ אחרי הזנב של עצמו,-12.995707,-13.593059
55_lit_1,unseen,0,שבר שתיקה,-13.889467,-8.628717
55_lit_2,unseen,0,שבר שתיקה,-10.157586,-13.604455
55_lit_3,unseen,0,שבר שתיקה,-5.1709046,5.960848
55_lit_4,unseen,0,שבר שתיקה,16.806704,-0.35804135
