id,split,label,base_pie,tsne_x,tsne_y
2_lit_3,unseen,0,איבד את הראש,-23.214348,17.96915
2_lit_4,unseen,0,איבד את הראש,-43.1859,-13.874385
2_lit_5,unseen,0,איבד את הראש,-42.07565,-12.948793
2_lit_6,unseen,0,איבד את הראש,-35.852554,7.4044228
2_lit_7,unseen,0,איבד את הראש,-43.117607,-12.833455
2_lit_8,unseen,0,איבד את הראש,-31.3243,13.095392
2_lit_9,unseen,0,איבד את הראש,-29.939745,14.49606
2_lit_10,unseen,0,איבד את הראש,-30.862421,10.584314
2_lit_11,unseen,0,איבד את הראש,-30.66328,14.011561
2_lit_12,unseen,0,איבד את הראש,-40.675964,5.290844
2_lit_13,unseen,0,איבד את הראש,-31.985817,9.812929
2_lit_14,unseen,0,איבד את הראש,-27.677708,19.948328
2_lit_15,unseen,0,איבד את הראש,-41.703705,-11.2746315
2_lit_16,unseen,0,איבד את הראש,-39.56281,-11.298657
2_lit_17,unseen,0,איבד את הראש,-37.376072,5.2607813
2_lit_18,unseen,0,איבד את הראש,-35.166393,-7.543907
2_lit_19,unseen,0,איבד את הראש,-35.39281,-7.5633426
2_lit_20,unseen,0,איבד את הראש,-26.279482,15.384968
2_lit_21,unseen,0,איבד את הראש,-32.51554,-8.35102
2_lit_22,unseen,0,איבד את הראש,-26.625345,19.099411
2_lit_23,unseen,0,איבד את הראש,-45.446182,-17.04651
2_lit_24,unseen,0,איבד את הראש,-41.74692,-8.618342
2_lit_25,unseen,0,איבד את הראש,-31.116308,9.371457
2_lit_26,unseen,0,איבד את הראש,-46.692856,-15.001737
2_lit_27,unseen,0,איבד את הראש,-39.74437,-6.9152617
2_lit_28,unseen,0,איבד את הראש,-39.716873,-8.300575
2_lit_29,unseen,0,איבד את הראש,-20.956797,20.927397
2_lit_30,unseen,0,איבד את הראש,-36.897278,-4.662167
2_lit_31,unseen,0,איבד את הראש,-27.356606,20.889835
2_lit_32,unseen,0,איבד את הראש,-39.798004,-12.229814
2_lit_33,unseen,0,איבד את הראש,-46.660748,-12.982396
2_lit_34,unseen,0,איבד את הראש,-41.25894,-8.339551
2_lit_35,unseen,0,איבד את הראש,-40.51199,5.9795485
2_lit_36,unseen,0,איבד את הראש,-42.201637,-4.3494596
2_lit_37,unseen,0,איבד את הראש,-27.480156,-6.5987883
2_lit_38,unseen,0,איבד את הראש,-37.164944,4.973134
2_lit_39,unseen,0,איבד את הראש,-36.944744,3.715186
2_lit_40,unseen,0,איבד את הראש,-41.56715,-10.590387
2_fig_1,unseen,1,איבד את הראש,28.890686,5.0538583
2_fig_2,unseen,1,איבד את הראש,25.610933,-2.9577792
2_fig_3,unseen,1,איבד את הראש,29.816751,-3.8254993
2_fig_4,unseen,1,איבד את הראש,24.848553,4.683351
2_fig_5,unseen,1,איבד את הראש,19.993973,7.7122903
2_fig_6,unseen,1,איבד את הראש,40.67634,-23.708303
2_fig_7,unseen,1,איבד את הראש,39.840218,-25.731962
2_fig_8,unseen,1,איבד את הראש,-0.5172837,14.973351
2_fig_9,unseen,1,איבד את הראש,39.62239,-23.520084
2_fig_10,unseen,1,איבד את הראש,10.916539,14.024513
2_fig_11,unseen,1,איבד את הראש,29.415134,-16.618536
2_fig_12,unseen,1,איבד את הראש,32.22446,6.2861967
2_fig_13,unseen,1,איבד את הראש,40.506855,-13.982726
2_fig_14,unseen,1,איבד את הראש,36.758305,-15.081951
2_fig_15,unseen,1,איבד את הראש,38.211327,-5.279944
2_fig_16,unseen,1,איבד את הראש,-32.828854,20.724436
2_fig_17,unseen,1,איבד את הראש,30.650269,-16.721733
2_fig_18,unseen,1,איבד את הראש,18.14691,7.704132
2_fig_19,unseen,1,איבד את הראש,6.7003427,15.308693
2_fig_20,unseen,1,איבד את הראש,32.145008,1.3085767
2_fig_21,unseen,1,איבד את הראש,38.616848,-20.602049
2_fig_22,unseen,1,איבד את הראש,35.2998,-7.1015663
2_fig_23,unseen,1,איבד את הראש,40.520397,-11.841812
2_fig_24,unseen,1,איבד את הראש,38.10217,-13.630436
2_fig_25,unseen,1,איבד את הראש,28.979603,-12.575077
2_fig_26,unseen,1,איבד את הראש,25.627443,1.1710044
2_fig_27,unseen,1,איבד את הראש,39.152687,-3.1567495
2_fig_28,unseen,1,איבד את הראש,39.32292,-11.820504
2_fig_29,unseen,1,איבד את הראש,38.423237,-0.8838375
2_fig_30,unseen,1,איבד את הראש,36.72237,-11.877545
2_fig_31,unseen,1,איבד את הראש,-26.437271,0.27778295
2_fig_32,unseen,1,איבד את הראש,3.5089571,15.1213255
2_fig_33,unseen,1,איבד את הראש,34.446815,-22.239979
2_fig_34,unseen,1,איבד את הראש,34.53264,-22.797907
2_fig_35,unseen,1,איבד את הראש,9.813383,18.441717
2_fig_36,unseen,1,איבד את הראש,21.205772,12.792892
2_fig_37,unseen,1,איבד את הראש,38.615696,-26.950403
2_fig_38,unseen,1,איבד את הראש,37.575153,-18.826513
2_fig_39,unseen,1,איבד את הראש,6.326064,15.569868
2_fig_40,unseen,1,איבד את הראש,31.638954,-16.696833
19_lit_1,unseen,0,חצה קו אדום,-25.885387,13.197985
19_lit_2,unseen,0,חצה קו אדום,-24.935003,9.757838
19_lit_3,unseen,0,חצה קו אדום,-23.10811,11.542478
19_lit_4,unseen,0,חצה קו אדום,-21.719929,15.657315
19_lit_5,unseen,0,חצה קו אדום,1.8280934,17.901861
19_lit_6,unseen,0,חצה קו אדום,-1.3742894,15.683934
19_lit_7,unseen,0,חצה קו אדום,-40.900745,-9.085742
19_lit_8,unseen,0,חצה קו אדום,-34.788334,5.691549
19_lit_9,unseen,0,חצה קו אדום,-15.4309225,16.173655
19_lit_10,unseen,0,חצה קו אדום,-25.5471,9.594766
19_lit_11,unseen,0,חצה קו אדום,0.732931,17.995245
19_lit_12,unseen,0,חצה קו אדום,-34.191673,6.161427
19_lit_13,unseen,0,חצה קו אדום,-40.14866,-2.5096383
19_lit_14,unseen,0,חצה קו אדום,-32.82219,11.894354
19_lit_15,unseen,0,חצה קו אדום,-26.847221,12.159658
19_lit_16,unseen,0,חצה קו אדום,-24.923954,22.792892
19_lit_17,unseen,0,חצה קו אדום,-37.448658,3.5870497
19_lit_18,unseen,0,חצה קו אדום,-21.07798,13.537471
19_lit_19,unseen,0,חצה קו אדום,-23.02162,15.964665
19_lit_20,unseen,0,חצה קו אדום,-5.6884437,13.423765
19_lit_21,unseen,0,חצה קו אדום,-2.1508815,16.56922
19_lit_22,unseen,0,חצה קו אדום,-19.318228,14.583947
19_lit_23,unseen,0,חצה קו אדום,-41.37992,-9.870835
19_lit_24,unseen,0,חצה קו אדום,-36.80532,-2.3068097
19_lit_25,unseen,0,חצה קו אדום,-22.714485,15.4145155
19_lit_26,unseen,0,חצה קו אדום,-25.144123,23.91255
19_lit_27,unseen,0,חצה קו אדום,-25.589943,16.072002
19_lit_28,unseen,0,חצה קו אדום,-24.067606,17.388317
19_lit_29,unseen,0,חצה קו אדום,-35.372845,-4.616584
19_lit_30,unseen,0,חצה קו אדום,-24.870184,11.817643
19_lit_31,unseen,0,חצה קו אדום,-26.292868,5.86211
19_lit_32,unseen,0,חצה קו אדום,-21.944952,13.597102
19_lit_33,unseen,0,חצה קו אדום,-25.595203,23.668186
19_lit_34,unseen,0,חצה קו אדום,-24.82973,10.638848
19_lit_35,unseen,0,חצה קו אדום,-25.353909,8.788167
19_lit_36,unseen,0,חצה קו אדום,-25.012445,22.733938
19_lit_37,unseen,0,חצה קו אדום,-34.8047,5.3217154
19_lit_38,unseen,0,חצה קו אדום,-19.380152,14.577786
19_lit_39,unseen,0,חצה קו אדום,-27.370937,11.793921
19_lit_40,unseen,0,חצה קו אדום,-22.597954,11.829776
19_fig_1,unseen,1,חצה קו אדום,33.63902,-11.898833
19_fig_2,unseen,1,חצה קו אדום,-22.427605,11.471228
19_fig_3,unseen,1,חצה קו אדום,39.53626,0.37383512
19_fig_4,unseen,1,חצה קו אדום,30.894213,-18.509901
19_fig_5,unseen,1,חצה קו אדום,6.4752955,17.27085
19_fig_6,unseen,1,חצה קו אדום,39.971375,-9.852911
19_fig_7,unseen,1,חצה קו אדום,24.793829,3.6664834
19_fig_8,unseen,1,חצה קו אדום,27.256638,7.3317027
19_fig_9,unseen,1,חצה קו אדום,30.713722,6.081462
19_fig_10,unseen,1,חצה קו אדום,39.675007,-4.388033
19_fig_11,unseen,1,חצה קו אדום,33.78985,-4.531764
19_fig_12,unseen,1,חצה קו אדום,25.282978,-4.203104
19_fig_13,unseen,1,חצה קו אדום,25.560478,5.1355925
19_fig_14,unseen,1,חצה קו אדום,44.462494,-11.087509
19_fig_15,unseen,1,חצה קו אדום,39.054573,-2.5285487
19_fig_16,unseen,1,חצה קו אדום,44.15868,-15.761873
19_fig_17,unseen,1,חצה קו אדום,34.879147,-1.3791026
19_fig_18,unseen,1,חצה קו אדום,41.21064,-11.654856
19_fig_19,unseen,1,חצה קו אדום,35.852676,-1.2634621
19_fig_20,unseen,1,חצה קו אדום,32.069447,-4.094481
19_fig_21,unseen,1,חצה קו אדום,30.24089,0.7310463
19_fig_22,unseen,1,חצה קו אדום,34.867214,0.9808651
19_fig_23,unseen,1,חצה קו אדום,36.538147,-0.59665674
19_fig_24,unseen,1,חצה קו אדום,42.143204,-16.913046
19_fig_25,unseen,1,חצה קו אדום,26.167486,-1.1125889
19_fig_26,unseen,1,חצה קו אדום,31.421007,6.506106
19_fig_27,unseen,1,חצה קו אדום,35.347256,-23.507212
19_fig_28,unseen,1,חצה קו אדום,44.122486,-11.878258
19_fig_29,unseen,1,חצה קו אדום,21.688374,14.498041
19_fig_30,unseen,1,חצה קו אדום,44.74353,-18.813648
19_fig_31,unseen,1,חצה קו אדום,45.454487,-15.140349
19_fig_32,unseen,1,חצה קו אדום,32.605244,-3.8079445
19_fig_33,unseen,1,חצה קו אדום,34.69299,-0.11695444
19_fig_34,unseen,1,חצה קו אדום,35.863834,-1.2231401
19_fig_35,unseen,1,חצה קו אדום,-8.042458,16.219385
19_fig_36,unseen,1,חצה קו אדום,32.183197,4.6699247
19_fig_37,unseen,1,חצה קו אדום,36.28154,-11.61372
19_fig_38,unseen,1,חצה קו אדום,32.082764,1.3746365
19_fig_39,unseen,1,חצה קו אדום,41.652905,-13.938659
19_fig_40,unseen,1,חצה קו אדום,22.290855,12.5689335
20_lit_1,unseen,0,חתך פינה,-21.247198,21.351717
20_lit_2,unseen,0,חתך פינה,-39.690845,-6.5123353
20_lit_3,unseen,0,חתך פינה,-38.16701,10.3159
20_lit_4,unseen,0,חתך פינה,16.718754,16.185314
20_lit_5,unseen,0,חתך פינה,-31.270872,16.73742
20_lit_6,unseen,0,חתך פינה,-27.725376,11.925222
20_lit_7,unseen,0,חתך פינה,-29.762796,-6.038443
20_lit_8,unseen,0,חתך פינה,-31.407919,11.363043
20_lit_9,unseen,0,חתך פינה,-25.553318,18.71975
20_lit_10,unseen,0,חתך פינה,-29.713768,-5.7717137
20_lit_11,unseen,0,חתך פינה,-45.182384,-10.450832
20_lit_12,unseen,0,חתך פינה,-22.73157,18.699547
20_lit_13,unseen,0,חתך פינה,7.3435416,12.542622
20_lit_14,unseen,0,חתך פינה,28.218323,-15.306033
20_lit_15,unseen,0,חתך פינה,-24.689749,18.85869
20_lit_16,unseen,0,חתך פינה,-36.880043,-10.108647
20_lit_17,unseen,0,חתך פינה,-39.312046,3.3375716
20_lit_18,unseen,0,חתך פינה,-37.736153,0.62126386
20_lit_19,unseen,0,חתך פינה,-25.0718,19.17393
20_lit_20,unseen,0,חתך פינה,-3.4670784,17.30249
20_lit_21,unseen,0,חתך פינה,-38.683617,2.809998
20_lit_22,unseen,0,חתך פינה,-38.83287,1.4867092
20_lit_23,unseen,0,חתך פינה,-21.07843,21.366903
20_lit_24,unseen,0,חתך פינה,-38.458427,-7.4301085
20_lit_25,unseen,0,חתך פינה,-37.740597,0.36998898
20_lit_26,unseen,0,חתך פינה,-34.545193,-0.93796545
20_lit_27,unseen,0,חתך פינה,-25.512604,16.645258
20_lit_28,unseen,0,חתך פינה,-32.78019,16.596102
20_lit_29,unseen,0,חתך פינה,-18.563234,9.908702
20_lit_30,unseen,0,חתך פינה,-24.018444,20.50473
20_lit_31,unseen,0,חתך פינה,-36.60272,2.4404683
20_lit_32,unseen,0,חתך פינה,-37.085228,1.7080541
20_lit_33,unseen,0,חתך פינה,-23.303389,16.224684
20_lit_34,unseen,0,חתך פינה,-25.907932,24.893955
20_lit_35,unseen,0,חתך פינה,-29.210564,21.076998
20_lit_36,unseen,0,חתך פינה,-18.22306,17.97047
20_lit_37,unseen,0,חתך פינה,-29.488573,21.090706
20_lit_38,unseen,0,חתך פינה,-31.119545,21.311216
20_lit_39,unseen,0,חתך פינה,-30.469246,19.253748
20_lit_40,unseen,0,חתך פינה,-36.008354,-9.772212
20_fig_1,unseen,1,חתך פינה,15.535461,16.505703
20_fig_2,unseen,1,חתך פינה,20.245033,7.6832886
20_fig_3,unseen,1,חתך פינה,-27.62324,-8.099701
20_fig_4,unseen,1,חתך פינה,29.402754,-0.69640434
20_fig_5,unseen,1,חתך פינה,38.719025,-17.413435
20_fig_6,unseen,1,חתך פינה,-16.28577,14.036292
20_fig_7,unseen,1,חתך פינה,-23.826544,-1.019425
20_fig_8,unseen,1,חתך פינה,3.0420377,15.645313
20_fig_9,unseen,1,חתך פינה,-26.12193,21.483292
20_fig_10,unseen,1,חתך פינה,13.829584,9.540119
20_fig_11,unseen,1,חתך פינה,-13.753511,13.133161
20_fig_12,unseen,1,חתך פינה,-35.11136,-11.618117
20_fig_13,unseen,1,חתך פינה,16.90802,11.08095
20_fig_14,unseen,1,חתך פינה,38.405277,-15.044669
20_fig_15,unseen,1,חתך פינה,29.792318,-16.269314
20_fig_16,unseen,1,חתך פינה,19.050123,14.42098
20_fig_17,unseen,1,חתך פינה,33.095516,-0.7323407
20_fig_18,unseen,1,חתך פינה,35.281567,-15.975063
20_fig_19,unseen,1,חתך פינה,37.537018,0.43959525
20_fig_20,unseen,1,חתך פינה,31.824255,-15.349562
20_fig_21,unseen,1,חתך פינה,37.601624,-26.68077
20_fig_22,unseen,1,חתך פינה,20.423607,-4.7340627
20_fig_23,unseen,1,חתך פינה,45.708168,-17.160639
20_fig_24,unseen,1,חתך פינה,38.031044,1.3332932
20_fig_25,unseen,1,חתך פינה,20.345278,-5.0103726
20_fig_26,unseen,1,חתך פינה,8.846685,10.62388
20_fig_27,unseen,1,חתך פינה,17.966116,16.011885
20_fig_28,unseen,1,חתך פינה,39.374332,-18.140968
20_fig_29,unseen,1,חתך פינה,40.745117,-18.502169
20_fig_30,unseen,1,חתך פינה,27.445341,-1.2133476
20_fig_31,unseen,1,חתך פינה,29.674135,-14.593371
20_fig_32,unseen,1,חתך פינה,-3.4385474,15.78782
20_fig_33,unseen,1,חתך פינה,2.3711066,17.443586
20_fig_34,unseen,1,חתך פינה,30.591667,-16.280384
20_fig_35,unseen,1,חתך פינה,36.263176,-15.817119
20_fig_36,unseen,1,חתך פינה,31.732222,-14.342338
20_fig_37,unseen,1,חתך פינה,37.048748,-1.4619685
20_fig_38,unseen,1,חתך פינה,39.614918,-11.183905
20_fig_39,unseen,1,חתך פינה,9.697637,18.431726
20_fig_40,unseen,1,חתך פינה,20.961008,10.664487
33_lit_1,unseen,0,נשאר מאחור,-32.08313,-10.32175
33_lit_2,unseen,0,נשאר מאחור,23.504581,-4.1477118
33_lit_3,unseen,0,נשאר מאחור,30.928886,-18.543219
33_lit_4,unseen,0,נשאר מאחור,-21.532175,14.887291
33_lit_5,unseen,0,נשאר מאחור,1.9139513,15.032802
33_lit_6,unseen,0,נשאר מאחור,-29.342466,7.046507
33_lit_7,unseen,0,נשאר מאחור,-17.240738,15.130024
33_lit_8,unseen,0,נשאר מאחור,-8.466058,13.705223
33_lit_9,unseen,0,נשאר מאחור,-29.67516,16.161444
33_lit_10,unseen,0,נשאר מאחור,0.86071634,15.354705
33_lit_11,unseen,0,נשאר מאחור,-39.176933,-16.449646
33_lit_12,unseen,0,נשאר מאחור,-37.616497,-12.841573
33_lit_13,unseen,0,נשאר מאחור,-39.199078,-15.824342
33_lit_14,unseen,0,נשאר מאחור,5.86149,17.317326
33_lit_15,unseen,0,נשאר מאחור,-38.04676,-16.0563
33_lit_16,unseen,0,נשאר מאחור,-36.80965,-13.094219
33_lit_17,unseen,0,נשאר מאחור,-16.434084,13.269975
33_lit_18,unseen,0,נשאר מאחור,-30.31061,12.396684
33_lit_19,unseen,0,נשאר מאחור,-27.566715,16.97849
33_lit_20,unseen,0,נשאר מאחור,-39.225983,6.5333447
33_lit_21,unseen,0,נשאר מאחור,-38.4232,7.229734
33_lit_22,unseen,0,נשאר מאחור,-41.38506,-0.17435762
33_lit_23,unseen,0,נשאר מאחור,-30.516335,19.79224
33_lit_24,unseen,0,נשאר מאחור,-32.64174,18.185446
33_lit_25,unseen,0,נשאר מאחור,-31.632086,-12.113447
33_lit_26,unseen,0,נשאר מאחור,-37.07109,-14.505657
33_lit_27,unseen,0,נשאר מאחור,-34.473343,-14.616987
33_lit_28,unseen,0,נשאר מאחור,-30.879553,18.711382
33_lit_29,unseen,0,נשאר מאחור,-40.194984,-16.748049
33_lit_30,unseen,0,נשאר מאחור,-28.266666,14.736281
33_lit_31,unseen,0,נשאר מאחור,-42.853306,-4.4559984
33_lit_32,unseen,0,נשאר מאחור,-38.856853,-15.905195
33_lit_33,unseen,0,נשאר מאחור,-35.107834,-14.548751
33_lit_34,unseen,0,נשאר מאחור,20.779402,0.32840586
33_lit_35,unseen,0,נשאר מאחור,-25.495195,-0.63209707
33_lit_36,unseen,0,נשאר מאחור,-34.86694,-13.927657
33_lit_37,unseen,0,נשאר מאחור,-18.019007,19.30637
33_lit_38,unseen,0,נשאר מאחור,-36.822014,12.714948
33_lit_39,unseen,0,נשאר מאחור,-28.904186,16.539669
33_lit_40,unseen,0,נשאר מאחור,-17.715326,19.309172
33_fig_1,unseen,1,נשאר מאחור,30.540201,6.5249963
33_fig_2,unseen,1,נשאר מאחור,16.962456,13.476711
33_fig_3,unseen,1,נשאר מאחור,14.63664,14.343517
33_fig_4,unseen,1,נשאר מאחור,26.457714,-0.21728367
33_fig_5,unseen,1,נשאר מאחור,36.401196,-15.598091
33_fig_6,unseen,1,נשאר מאחור,42.15839,-25.315134
33_fig_7,unseen,1,נשאר מאחור,38.121353,-23.933487
33_fig_8,unseen,1,נשאר מאחור,34.781612,-19.563807
33_fig_9,unseen,1,נשאר מאחור,23.70875,0.42114913
33_fig_10,unseen,1,נשאר מאחור,-41.669834,-20.335268
33_fig_11,unseen,1,נשאר מאחור,-13.531929,11.667751
33_fig_12,unseen,1,נשאר מאחור,19.092642,12.344427
33_fig_13,unseen,1,נשאר מאחור,34.41376,-5.5097113
33_fig_14,unseen,1,נשאר מאחור,31.910439,-6.5356107
33_fig_15,unseen,1,נשאר מאחור,29.37775,-1.8382151
33_fig_16,unseen,1,נשאר מאחור,18.356869,14.978247
33_fig_17,unseen,1,נשאר מאחור,22.758171,-3.5246253
33_fig_18,unseen,1,נשאר מאחור,39.98841,-11.977613
33_fig_19,unseen,1,נשאר מאחור,10.210534,16.302883
33_fig_20,unseen,1,נשאר מאחור,19.102222,13.839509
33_fig_21,unseen,1,נשאר מאחור,17.666218,14.389461
33_fig_22,unseen,1,נשאר מאחור,34.76547,-17.851034
33_fig_23,unseen,1,נשאר מאחור,30.905441,-15.495059
33_fig_24,unseen,1,נשאר מאחור,30.2285,-2.904624
33_fig_25,unseen,1,נשאר מאחור,28.352907,-7.702169
33_fig_26,unseen,1,נשאר מאחור,31.403591,-3.481804
33_fig_27,unseen,1,נשאר מאחור,30.298079,-7.005647
33_fig_28,unseen,1,נשאר מאחור,5.452164,17.918554
33_fig_29,unseen,1,נשאר מאחור,30.356308,-9.637548
33_fig_30,unseen,1,נשאר מאחור,33.453995,-22.369816
33_fig_31,unseen,1,נשאר מאחור,31.995018,3.4752576
33_fig_32,unseen,1,נשאר מאחור,26.816906,-1.4049739
33_fig_33,unseen,1,נשאר מאחור,34.06653,-20.061663
33_fig_34,unseen,1,נשאר מאחור,20.310112,-0.29021114
33_fig_35,unseen,1,נשאר מאחור,39.947453,-27.064068
33_fig_36,unseen,1,נשאר מאחור,16.396835,14.540162
33_fig_37,unseen,1,נשאר מאחור,28.062887,-16.438486
33_fig_38,unseen,1,נשאר מאחור,-29.791077,1.1041474
33_fig_39,unseen,1,נשאר מאחור,17.312292,14.656475
33_fig_40,unseen,1,נשאר מאחור,28.520418,-1.2356936
49_lit_1,unseen,0,רץ אחרי הזנב של עצמו,-32.963173,-8.983585
49_lit_2,unseen,0,רץ אחרי הזנב של עצמו,-32.147182,-10.020531
49_lit_3,unseen,0,רץ אחרי הזנב של עצמו,-33.25114,2.6750374
49_lit_4,unseen,0,רץ אחרי הזנב של עצמו,-33.394722,8.758817
49_lit_5,unseen,0,רץ אחרי הזנב של עצמו,-33.027992,2.7631366
49_lit_6,unseen,0,רץ אחרי הזנב של עצמו,-33.488403,1.2138484
49_lit_7,unseen,0,רץ אחרי הזנב של עצמו,-33.959236,9.277855
49_lit_8,unseen,0,רץ אחרי הזנב של עצמו,-32.691,4.1323123
49_lit_9,unseen,0,רץ אחרי הזנב של עצמו,-34.150757,-6.243537
49_lit_10,unseen,0,רץ אחרי הזנב של עצמו,-43.38283,-6.653206
49_lit_11,unseen,0,רץ אחרי הזנב של עצמו,-32.24643,7.5882654
49_lit_12,unseen,0,רץ אחרי הזנב של עצמו,-33.067463,8.294847
49_lit_13,unseen,0,רץ אחרי הזנב של עצמו,-32.512905,7.7828665
49_lit_14,unseen,0,רץ אחרי הזנב של עצמו,-45.389366,-10.860369
49_lit_15,unseen,0,רץ אחרי הזנב של עצמו,-30.636234,17.867098
49_lit_16,unseen,0,רץ אחרי הזנב של עצמו,-43.89416,-6.943135
49_lit_17,unseen,0,רץ אחרי הזנב של עצמו,-33.528053,1.7627438
49_lit_18,unseen,0,רץ אחרי הזנב של עצמו,-38.294292,-1.7197857
49_lit_19,unseen,0,רץ אחרי הזנב של עצמו,-42.900734,-18.734411
49_lit_20,unseen,0,רץ אחרי הזנב של עצמו,-38.468296,-2.4553676
49_lit_21,unseen,0,רץ אחרי הזנב של עצמו,-41.054825,-4.9610386
49_lit_22,unseen,0,רץ אחרי הזנב של עצמו,-41.586304,-5.200504
49_lit_23,unseen,0,רץ אחרי הזנב של עצמו,-39.48897,-1.8042992
49_lit_24,unseen,0,רץ אחרי הזנב של עצמו,-32.642006,8.574857
49_lit_25,unseen,0,רץ אחרי הזנב של עצמו,-25.714794,15.089665
49_lit_26,unseen,0,רץ אחרי הזנב של עצמו,-46.356396,-11.180259
49_lit_27,unseen,0,רץ אחרי הזנב של עצמו,-32.567173,8.853928
49_lit_28,unseen,0,רץ אחרי הזנב של עצמו,-44.94696,-11.247869
49_lit_29,unseen,0,רץ אחרי הזנב של עצמו,-44.655163,-11.484871
49_lit_30,unseen,0,רץ אחרי הזנב של עצמו,-44.75145,-11.989418
49_lit_31,unseen,0,רץ אחרי הזנב של עצמו,-33.167336,8.463677
49_lit_32,unseen,0,רץ אחרי הזנב של עצמו,-45.283607,-12.840501
49_lit_33,unseen,0,רץ אחרי הזנב של עצמו,-20.936651,8.878998
49_lit_34,unseen,0,רץ אחרי הזנב של עצמו,-41.73954,-5.839422
49_lit_35,unseen,0,רץ אחרי הזנב של עצמו,-38.11862,-2.4907475
49_lit_36,unseen,0,רץ אחרי הזנב של עצמו,-37.829735,-3.5510652
49_lit_37,unseen,0,רץ אחרי הזנב של עצמו,-24.602057,16.102707
49_lit_38,unseen,0,רץ אחרי הזנב של עצמו,-44.456406,-10.733172
49_lit_39,unseen,0,רץ אחרי הזנב של עצמו,-43.938362,-9.596597
49_lit_40,unseen,0,רץ אחרי הזנב של עצמו,-44.771343,-9.186452
49_fig_1,unseen,1,רץ אחרי הזנב של עצמו,17.37875,10.32712
49_fig_2,unseen,1,רץ אחרי הזנב של עצמו,32.660416,-10.955842
49_fig_3,unseen,1,רץ אחרי הזנב של עצמו,38.684174,-19.779001
49_fig_4,unseen,1,רץ אחרי הזנב של עצמו,20.209078,5.8268867
49_fig_5,unseen,1,רץ אחרי הזנב של עצמו,29.59397,-7.634994
49_fig_6,unseen,1,רץ אחרי הזנב של עצמו,4.4204884,14.223214
49_fig_7,unseen,1,רץ אחרי הזנב של עצמו,23.835379,3.3907936
49_fig_8,unseen,1,רץ אחרי הזנב של עצמו,7.2564297,13.656879
49_fig_9,unseen,1,רץ אחרי הזנב של עצמו,9.642807,14.142663
49_fig_10,unseen,1,רץ אחרי הזנב של עצמו,37.12277,-16.011375
49_fig_11,unseen,1,רץ אחרי הזנב של עצמו,37.596565,-24.522673
49_fig_12,unseen,1,רץ אחרי הזנב של עצמו,-42.707188,-19.213612
49_fig_13,unseen,1,רץ אחרי הזנב של עצמו,39.434315,-15.465646
49_fig_14,unseen,1,רץ אחרי הזנב של עצמו,38.856335,-16.804718
49_fig_15,unseen,1,רץ אחרי הזנב של עצמו,28.451332,-8.555804
49_fig_16,unseen,1,רץ אחרי הזנב של עצמו,22.956835,9.941563
49_fig_17,unseen,1,רץ אחרי הזנב של עצמו,28.215004,-2.3694446
49_fig_18,unseen,1,רץ אחרי הזנב של עצמו,33.54849,-4.4149747
49_fig_19,unseen,1,רץ אחרי הזנב של עצמו,15.120154,13.716592
49_fig_20,unseen,1,רץ אחרי הזנב של עצמו,8.806155,15.537209
49_fig_21,unseen,1,רץ אחרי הזנב של עצמו,31.846205,-4.7556834
49_fig_22,unseen,1,רץ אחרי הזנב של עצמו,0.20983976,13.42536
49_fig_23,unseen,1,רץ אחרי הזנב של עצמו,9.971578,12.715158
49_fig_24,unseen,1,רץ אחרי הזנב של עצמו,12.865967,12.126409
49_fig_25,unseen,1,רץ אחרי הזנב של עצמו,30.774784,-6.2958484
49_fig_26,unseen,1,רץ אחרי הזנב של עצמו,38.879078,-8.737719
49_fig_27,unseen,1,רץ אחרי הזנב של עצמו,10.244596,16.026356
49_fig_28,unseen,1,רץ אחרי הזנב של עצמו,43.706306,-13.527097
49_fig_29,unseen,1,רץ אחרי הזנב של עצמו,33.26636,-11.712784
49_fig_30,unseen,1,רץ אחרי הזנב של עצמו,31.864569,3.0588193
49_fig_31,unseen,1,רץ אחרי הזנב של עצמו,36.852463,-21.017046
49_fig_32,unseen,1,רץ אחרי הזנב של עצמו,31.781462,-11.820693
49_fig_33,unseen,1,רץ אחרי הזנב של עצמו,35.23615,-22.21517
49_fig_34,unseen,1,רץ אחרי הזנב של עצמו,39.23979,-14.570137
49_fig_35,unseen,1,רץ אחרי הזנב של עצמו,4.671086,14.439261
49_fig_36,unseen,1,רץ אחרי הזנב של עצמו,39.539467,-6.9958324
49_fig_37,unseen,1,רץ אחרי הזנב של עצמו,-6.107205,13.423117
49_fig_38,unseen,1,רץ אחרי הזנב של עצמו,40.19676,-16.25984
49_fig_39,unseen,1,רץ אחרי הזנב של עצמו,32.749046,-8.558423
49_fig_40,unseen,1,רץ אחרי הזנב של עצמו,34.312653,-23.930906
55_lit_1,unseen,0,שבר שתיקה,18.434965,9.938681
55_lit_2,unseen,0,שבר שתיקה,11.980756,10.5794115
55_lit_3,unseen,0,שבר שתיקה,3.1334152,16.637886
55_lit_4,unseen,0,שבר שתיקה,-32.74195,0.6654976
55_lit_5,unseen,0,שבר שתיקה,7.0792756,17.139164
55_lit_6,unseen,0,שבר שתיקה,19.552578,7.569228
55_lit_7,unseen,0,שבר שתיקה,23.936132,-6.208003
55_lit_8,unseen,0,שבר שתיקה,-18.858013,9.003638
55_lit_9,unseen,0,שבר שתיקה,-9.36203,13.76138
